HourUTC,PriceArea,SpotPriceDKK,Date,Radius Elnet A/S DT_A_02,Radius Elnet A/S DT_A_03,Radius Elnet A/S DT_B_01,Radius Elnet A/S DT_B_02,Radius Elnet A/S DT_C_01,N1 A-høj,N1 A-lav,N1 A-lav 200 GWh,N1 B 20 GWh,N1 B-Høj,N1 B-lav,N1 C-time
2022-06-11 13:00:00,DK1,279.190002,2022-06-11,,,,,,44.199999999999996,69.6,55.7,138.7,236.29999999999998,308.90000000000003,432.2
2022-06-11 14:00:00,DK1,457.429993,2022-06-11,,,,,,44.199999999999996,69.6,55.7,138.7,236.29999999999998,308.90000000000003,432.2
2022-06-11 14:00:00,DK2,457.429993,2022-06-11,15.9,21.3,60.400000000000006,79.3,300.3,,,,,,,
2022-06-11 15:00:00,DK2,319.429993,2022-06-11,15.9,21.3,60.400000000000006,79.3,300.3,,,,,,,
2022-06-11 15:00:00,DK1,319.429993,2022-06-11,,,,,,44.199999999999996,69.6,55.7,138.7,236.29999999999998,308.90000000000003,432.2
2022-06-11 16:00:00,DK1,1110.050049,2022-06-11,,,,,,44.199999999999996,69.6,55.7,138.7,236.29999999999998,308.90000000000003,432.2
2022-06-11 16:00:00,DK2,1110.050049,2022-06-11,15.9,21.3,60.400000000000006,79.3,300.3,,,,,,,
2022-06-11 17:00:00,DK2,1425.910034,2022-06-11,15.9,21.3,60.400000000000006,79.3,300.3,,,,,,,
2022-06-11 17:00:00,DK1,1425.910034,2022-06-11,,,,,,44.199999999999996,69.6,55.7,138.7,236.29999999999998,308.90000000000003,432.2
2022-06-11 18:00:00,DK1,1519.869995,2022-06-11,,,,,,44.199999999999996,69.6,55.7,138.7,236.29999999999998,308.90000000000003,432.2
2022-06-11 18:00:00,DK2,1519.869995,2022-06-11,15.9,21.3,60.400000000000006,79.3,300.3,,,,,,,
2022-06-11 19:00:00,DK1,1570.079956,2022-06-11,,,,,,44.199999999999996,69.6,55.7,138.7,236.29999999999998,308.90000000000003,432.2
2022-06-11 19:00:00,DK2,1570.079956,2022-06-11,15.9,21.3,60.400000000000006,79.3,300.3,,,,,,,
2022-06-11 20:00:00,DK2,1546.719971,2022-06-11,15.9,21.3,60.400000000000006,79.3,300.3,,,,,,,
2022-06-11 20:00:00,DK1,1546.719971,2022-06-11,,,,,,44.199999999999996,69.6,55.7,138.7,236.29999999999998,308.90000000000003,432.2
2022-06-11 21:00:00,DK1,1480.359985,2022-06-11,,,,,,44.199999999999996,69.6,55.7,138.7,236.29999999999998,308.90000000000003,432.2
2022-06-11 21:00:00,DK2,1480.359985,2022-06-11,15.9,21.3,60.400000000000006,79.3,300.3,,,,,,,
2022-06-11 22:00:00,DK2,1450.530029,2022-06-11,15.9,21.3,60.400000000000006,79.3,300.3,,,,,,,
2022-06-11 22:00:00,DK1,1450.530029,2022-06-11,,,,,,44.199999999999996,69.6,55.7,138.7,236.29999999999998,308.90000000000003,432.2
2022-06-11 23:00:00,DK1,1220.75,2022-06-11,,,,,,23.0,38.1,34.5,77.19999999999999,122.69999999999999,165.70000000000002,432.2
2022-06-11 23:00:00,DK2,1220.75,2022-06-11,15.9,21.3,60.400000000000006,79.3,300.3,,,,,,,
2022-06-12 00:00:00,DK1,1144.51001,2022-06-12,,,,,,23.0,38.1,34.5,77.19999999999999,122.69999999999999,165.70000000000002,432.2
2022-06-12 00:00:00,DK2,1144.51001,2022-06-12,15.9,21.3,60.400000000000006,79.3,300.3,,,,,,,
2022-06-12 01:00:00,DK2,1082.02002,2022-06-12,15.9,21.3,60.400000000000006,79.3,300.3,,,,,,,
2022-06-12 01:00:00,DK1,1082.02002,2022-06-12,,,,,,23.0,38.1,34.5,77.19999999999999,122.69999999999999,165.70000000000002,432.2
2022-06-12 02:00:00,DK1,1078.449951,2022-06-12,,,,,,23.0,38.1,34.5,77.19999999999999,122.69999999999999,165.70000000000002,432.2
2022-06-12 02:00:00,DK2,1078.449951,2022-06-12,15.9,21.3,60.400000000000006,79.3,300.3,,,,,,,
2022-06-12 03:00:00,DK2,979.070007,2022-06-12,15.9,21.3,60.400000000000006,79.3,300.3,,,,,,,
2022-06-12 03:00:00,DK1,979.070007,2022-06-12,,,,,,23.0,38.1,34.5,77.19999999999999,122.69999999999999,165.70000000000002,432.2
2022-06-12 04:00:00,DK1,895.01001,2022-06-12,,,,,,23.0,38.1,34.5,77.19999999999999,122.69999999999999,165.70000000000002,432.2
2022-06-12 04:00:00,DK2,895.01001,2022-06-12,15.9,21.3,60.400000000000006,79.3,300.3,,,,,,,
2022-06-12 05:00:00,DK1,865.47998,2022-06-12,,,,,,23.0,38.1,34.5,77.19999999999999,122.69999999999999,165.70000000000002,432.2
2022-06-12 05:00:00,DK2,865.47998,2022-06-12,15.9,21.3,60.400000000000006,79.3,300.3,,,,,,,
2022-06-12 06:00:00,DK2,724.219971,2022-06-12,15.9,21.3,60.400000000000006,79.3,300.3,,,,,,,
2022-06-12 06:00:00,DK1,724.219971,2022-06-12,,,,,,23.0,38.1,34.5,77.19999999999999,122.69999999999999,165.70000000000002,432.2
2022-06-12 07:00:00,DK1,601.26001,2022-06-12,,,,,,44.199999999999996,69.6,55.7,138.7,236.29999999999998,308.90000000000003,432.2
2022-06-12 07:00:00,DK2,601.26001,2022-06-12,15.9,21.3,60.400000000000006,79.3,300.3,,,,,,,
2022-06-12 08:00:00,DK2,553.210022,2022-06-12,15.9,21.3,60.400000000000006,79.3,300.3,,,,,,,
2022-06-12 08:00:00,DK1,553.210022,2022-06-12,,,,,,44.199999999999996,69.6,55.7,138.7,236.29999999999998,308.90000000000003,432.2
2022-06-12 09:00:00,DK1,363.670013,2022-06-12,,,,,,44.199999999999996,69.6,55.7,138.7,236.29999999999998,308.90000000000003,432.2
2022-06-12 09:00:00,DK2,363.670013,2022-06-12,15.9,21.3,60.400000000000006,79.3,300.3,,,,,,,
2022-06-12 10:00:00,DK2,146.619995,2022-06-12,15.9,21.3,60.400000000000006,79.3,300.3,,,,,,,
2022-06-12 10:00:00,DK1,148.100006,2022-06-12,,,,,,44.199999999999996,69.6,55.7,138.7,236.29999999999998,308.90000000000003,432.2
2022-06-12 11:00:00,DK1,35.849998,2022-06-12,,,,,,44.199999999999996,69.6,55.7,138.7,236.29999999999998,308.90000000000003,432.2
2022-06-12 11:00:00,DK2,37.34,2022-06-12,15.9,21.3,60.400000000000006,79.3,300.3,,,,,,,
2022-06-12 12:00:00,DK2,14.88,2022-06-12,15.9,21.3,60.400000000000006,79.3,300.3,,,,,,,
2022-06-12 12:00:00,DK1,0.6,2022-06-12,,,,,,44.199999999999996,69.6,55.7,138.7,236.29999999999998,308.90000000000003,432.2
2022-06-12 13:00:00,DK1,74.010002,2022-06-12,,,,,,44.199999999999996,69.6,55.7,138.7,236.29999999999998,308.90000000000003,432.2
2022-06-12 13:00:00,DK2,74.010002,2022-06-12,15.9,21.3,60.400000000000006,79.3,300.3,,,,,,,
2022-06-12 14:00:00,DK1,234.690002,2022-06-12,,,,,,44.199999999999996,69.6,55.7,138.7,236.29999999999998,308.90000000000003,432.2
2022-06-12 14:00:00,DK2,234.690002,2022-06-12,15.9,21.3,60.400000000000006,79.3,300.3,,,,,,,
2022-06-12 15:00:00,DK2,634.73999,2022-06-12,15.9,21.3,60.400000000000006,79.3,300.3,,,,,,,
2022-06-12 15:00:00,DK1,634.73999,2022-06-12,,,,,,44.199999999999996,69.6,55.7,138.7,236.29999999999998,308.90000000000003,432.2
2022-06-12 16:00:00,DK1,1189.810059,2022-06-12,,,,,,44.199999999999996,69.6,55.7,138.7,236.29999999999998,308.90000000000003,432.2
2022-06-12 16:00:00,DK2,1189.810059,2022-06-12,15.9,21.3,60.400000000000006,79.3,300.3,,,,,,,
2022-06-12 17:00:00,DK2,1378.449951,2022-06-12,15.9,21.3,60.400000000000006,79.3,300.3,,,,,,,
2022-06-12 17:00:00,DK1,1378.449951,2022-06-12,,,,,,44.199999999999996,69.6,55.7,138.7,236.29999999999998,308.90000000000003,432.2
2022-06-12 18:00:00,DK1,1532.209961,2022-06-12,,,,,,44.199999999999996,69.6,55.7,138.7,236.29999999999998,308.90000000000003,432.2
2022-06-12 18:00:00,DK2,1532.209961,2022-06-12,15.9,21.3,60.400000000000006,79.3,300.3,,,,,,,
2022-06-12 19:00:00,DK1,1327.349976,2022-06-12,,,,,,44.199999999999996,69.6,55.7,138.7,236.29999999999998,308.90000000000003,432.2
2022-06-12 19:00:00,DK2,1327.349976,2022-06-12,15.9,21.3,60.400000000000006,79.3,300.3,,,,,,,
2022-06-12 20:00:00,DK1,1314.47998,2022-06-12,,,,,,44.199999999999996,69.6,55.7,138.7,236.29999999999998,308.90000000000003,432.2
2022-06-12 20:00:00,DK2,1314.47998,2022-06-12,15.9,21.3,60.400000000000006,79.3,300.3,,,,,,,
2022-06-12 21:00:00,DK1,1295.660034,2022-06-12,,,,,,44.199999999999996,69.6,55.7,138.7,236.29999999999998,308.90000000000003,432.2
2022-06-12 21:00:00,DK2,1295.660034,2022-06-12,15.9,21.3,60.400000000000006,79.3,300.3,,,,,,,
2022-06-12 22:00:00,DK2,1251.849976,2022-06-12,15.9,21.3,60.400000000000006,79.3,300.3,,,,,,,
2022-06-12 22:00:00,DK1,1251.849976,2022-06-12,,,,,,44.199999999999996,69.6,55.7,138.7,236.29999999999998,308.90000000000003,432.2
2022-06-12 23:00:00,DK1,1207.589966,2022-06-12,,,,,,23.0,38.1,34.5,77.19999999999999,122.69999999999999,165.70000000000002,432.2
2022-06-12 23:00:00,DK2,1207.589966,2022-06-12,15.9,21.3,60.400000000000006,79.3,300.3,,,,,,,
2022-06-13 00:00:00,DK1,1149.119995,2022-06-13,,,,,,23.0,38.1,34.5,77.19999999999999,122.69999999999999,165.70000000000002,432.2
2022-06-13 00:00:00,DK2,1149.119995,2022-06-13,15.9,21.3,60.400000000000006,79.3,300.3,,,,,,,
2022-06-13 01:00:00,DK2,1115.199951,2022-06-13,15.9,21.3,60.400000000000006,79.3,300.3,,,,,,,
2022-06-13 01:00:00,DK1,1115.199951,2022-06-13,,,,,,23.0,38.1,34.5,77.19999999999999,122.69999999999999,165.70000000000002,432.2
2022-06-13 02:00:00,DK1,1042.890015,2022-06-13,,,,,,23.0,38.1,34.5,77.19999999999999,122.69999999999999,165.70000000000002,432.2
2022-06-13 02:00:00,DK2,1042.890015,2022-06-13,15.9,21.3,60.400000000000006,79.3,300.3,,,,,,,
2022-06-13 03:00:00,DK2,1115.569946,2022-06-13,15.9,21.3,60.400000000000006,79.3,300.3,,,,,,,
2022-06-13 03:00:00,DK1,1115.569946,2022-06-13,,,,,,23.0,38.1,34.5,77.19999999999999,122.69999999999999,165.70000000000002,432.2
2022-06-13 04:00:00,DK1,1487.949951,2022-06-13,,,,,,23.0,38.1,34.5,77.19999999999999,122.69999999999999,165.70000000000002,432.2
2022-06-13 04:00:00,DK2,1487.949951,2022-06-13,15.9,21.3,60.400000000000006,79.3,300.3,,,,,,,
2022-06-13 05:00:00,DK2,1570.959961,2022-06-13,15.9,21.3,60.400000000000006,79.3,300.3,,,,,,,
2022-06-13 05:00:00,DK1,1570.73999,2022-06-13,,,,,,23.0,38.1,34.5,77.19999999999999,122.69999999999999,165.70000000000002,432.2
2022-06-13 06:00:00,DK1,1577.880005,2022-06-13,,,,,,23.0,38.1,34.5,77.19999999999999,122.69999999999999,165.70000000000002,432.2
2022-06-13 06:00:00,DK2,1577.880005,2022-06-13,15.9,21.3,60.400000000000006,79.3,300.3,,,,,,,
2022-06-13 07:00:00,DK2,1333.150024,2022-06-13,30.599999999999998,39.800000000000004,120.7,152.60000000000002,300.3,,,,,,,
2022-06-13 07:00:00,DK1,1333.150024,2022-06-13,,,,,,44.199999999999996,69.6,55.7,138.7,236.29999999999998,308.90000000000003,432.2
2022-06-13 08:00:00,DK1,1232.579956,2022-06-13,,,,,,44.199999999999996,69.6,55.7,138.7,236.29999999999998,308.90000000000003,432.2
2022-06-13 08:00:00,DK2,1232.579956,2022-06-13,30.599999999999998,39.800000000000004,120.7,152.60000000000002,300.3,,,,,,,
2022-06-13 09:00:00,DK1,1094.73999,2022-06-13,,,,,,44.199999999999996,69.6,55.7,138.7,236.29999999999998,308.90000000000003,432.2
2022-06-13 09:00:00,DK2,1094.73999,2022-06-13,30.599999999999998,39.800000000000004,120.7,152.60000000000002,300.3,,,,,,,
2022-06-13 10:00:00,DK2,1038.430054,2022-06-13,30.599999999999998,39.800000000000004,120.7,152.60000000000002,300.3,,,,,,,
2022-06-13 10:00:00,DK1,1038.430054,2022-06-13,,,,,,44.199999999999996,69.6,55.7,138.7,236.29999999999998,308.90000000000003,432.2
2022-06-13 11:00:00,DK1,788.940002,2022-06-13,,,,,,44.199999999999996,69.6,55.7,138.7,236.29999999999998,308.90000000000003,432.2
2022-06-13 11:00:00,DK2,788.940002,2022-06-13,30.599999999999998,39.800000000000004,120.7,152.60000000000002,300.3,,,,,,,
2022-06-13 12:00:00,DK2,651.549988,2022-06-13,30.599999999999998,39.800000000000004,120.7,152.60000000000002,300.3,,,,,,,
2022-06-13 12:00:00,DK1,651.549988,2022-06-13,,,,,,44.199999999999996,69.6,55.7,138.7,236.29999999999998,308.90000000000003,432.2
2022-06-13 13:00:00,DK1,633.98999,2022-06-13,,,,,,44.199999999999996,69.6,55.7,138.7,236.29999999999998,308.90000000000003,432.2
2022-06-13 13:00:00,DK2,633.98999,2022-06-13,30.599999999999998,39.800000000000004,120.7,152.60000000000002,300.3,,,,,,,
2022-06-13 14:00:00,DK1,790.429993,2022-06-13,,,,,,44.199999999999996,69.6,55.7,138.7,236.29999999999998,308.90000000000003,432.2
2022-06-13 14:00:00,DK2,790.429993,2022-06-13,30.599999999999998,39.800000000000004,120.7,152.60000000000002,300.3,,,,,,,
2022-06-13 15:00:00,DK1,1063.130005,2022-06-13,,,,,,44.199999999999996,69.6,55.7,138.7,236.29999999999998,308.90000000000003,432.2
2022-06-13 15:00:00,DK2,1063.130005,2022-06-13,30.599999999999998,39.800000000000004,120.7,152.60000000000002,300.3,,,,,,,
2022-06-13 16:00:00,DK1,1164.219971,2022-06-13,,,,,,44.199999999999996,69.6,55.7,138.7,236.29999999999998,308.90000000000003,432.2
2022-06-13 16:00:00,DK2,1164.219971,2022-06-13,30.599999999999998,39.800000000000004,120.7,152.60000000000002,300.3,,,,,,,
2022-06-13 17:00:00,DK2,1242.619995,2022-06-13,30.599999999999998,39.800000000000004,120.7,152.60000000000002,300.3,,,,,,,
2022-06-13 17:00:00,DK1,1242.619995,2022-06-13,,,,,,44.199999999999996,69.6,55.7,138.7,236.29999999999998,308.90000000000003,432.2
2022-06-13 18:00:00,DK1,1244.410034,2022-06-13,,,,,,44.199999999999996,69.6,55.7,138.7,236.29999999999998,308.90000000000003,432.2
2022-06-13 18:00:00,DK2,1244.410034,2022-06-13,30.599999999999998,39.800000000000004,120.7,152.60000000000002,300.3,,,,,,,
2022-06-13 19:00:00,DK1,1234.219971,2022-06-13,,,,,,44.199999999999996,69.6,55.7,138.7,236.29999999999998,308.90000000000003,432.2
2022-06-13 19:00:00,DK2,1234.219971,2022-06-13,30.599999999999998,39.800000000000004,120.7,152.60000000000002,300.3,,,,,,,
2022-06-13 20:00:00,DK2,1231.459961,2022-06-13,30.599999999999998,39.800000000000004,120.7,152.60000000000002,300.3,,,,,,,
2022-06-13 20:00:00,DK1,1231.459961,2022-06-13,,,,,,44.199999999999996,69.6,55.7,138.7,236.29999999999998,308.90000000000003,432.2
2022-06-13 21:00:00,DK1,1149.119995,2022-06-13,,,,,,44.199999999999996,69.6,55.7,138.7,236.29999999999998,308.90000000000003,432.2
2022-06-13 21:00:00,DK2,1149.119995,2022-06-13,30.599999999999998,39.800000000000004,120.7,152.60000000000002,300.3,,,,,,,
2022-06-13 22:00:00,DK2,255.460007,2022-06-13,30.599999999999998,39.800000000000004,120.7,152.60000000000002,300.3,,,,,,,
2022-06-13 22:00:00,DK1,954.159973,2022-06-13,,,,,,44.199999999999996,69.6,55.7,138.7,236.29999999999998,308.90000000000003,432.2
2022-06-13 23:00:00,DK1,1137.089966,2022-06-13,,,,,,23.0,38.1,34.5,77.19999999999999,122.69999999999999,165.70000000000002,432.2
2022-06-13 23:00:00,DK2,66.730003,2022-06-13,15.9,21.3,60.400000000000006,79.3,300.3,,,,,,,
2022-06-14 00:00:00,DK2,52.669998,2022-06-14,15.9,21.3,60.400000000000006,79.3,300.3,,,,,,,
2022-06-14 00:00:00,DK1,1107.180054,2022-06-14,,,,,,23.0,38.1,34.5,77.19999999999999,122.69999999999999,165.70000000000002,432.2
2022-06-14 01:00:00,DK1,1101.900024,2022-06-14,,,,,,23.0,38.1,34.5,77.19999999999999,122.69999999999999,165.70000000000002,432.2
2022-06-14 01:00:00,DK2,55.720001,2022-06-14,15.9,21.3,60.400000000000006,79.3,300.3,,,,,,,
2022-06-14 02:00:00,DK2,80.720001,2022-06-14,15.9,21.3,60.400000000000006,79.3,300.3,,,,,,,
2022-06-14 02:00:00,DK1,908.849976,2022-06-14,,,,,,23.0,38.1,34.5,77.19999999999999,122.69999999999999,165.70000000000002,432.2
2022-06-14 03:00:00,DK1,805.070007,2022-06-14,,,,,,23.0,38.1,34.5,77.19999999999999,122.69999999999999,165.70000000000002,432.2
2022-06-14 03:00:00,DK2,805.070007,2022-06-14,15.9,21.3,60.400000000000006,79.3,300.3,,,,,,,
2022-06-14 04:00:00,DK1,1562.609985,2022-06-14,,,,,,23.0,38.1,34.5,77.19999999999999,122.69999999999999,165.70000000000002,432.2
2022-06-14 04:00:00,DK2,1562.609985,2022-06-14,15.9,21.3,60.400000000000006,79.3,300.3,,,,,,,
2022-06-14 05:00:00,DK2,1695.25,2022-06-14,15.9,21.3,60.400000000000006,79.3,300.3,,,,,,,
2022-06-14 05:00:00,DK1,1695.25,2022-06-14,,,,,,23.0,38.1,34.5,77.19999999999999,122.69999999999999,165.70000000000002,432.2
2022-06-14 06:00:00,DK1,1538.949951,2022-06-14,,,,,,23.0,38.1,34.5,77.19999999999999,122.69999999999999,165.70000000000002,432.2
2022-06-14 06:00:00,DK2,1538.949951,2022-06-14,15.9,21.3,60.400000000000006,79.3,300.3,,,,,,,
2022-06-14 07:00:00,DK1,1331.849976,2022-06-14,,,,,,44.199999999999996,69.6,55.7,138.7,236.29999999999998,308.90000000000003,432.2
2022-06-14 07:00:00,DK2,1331.849976,2022-06-14,30.599999999999998,39.800000000000004,120.7,152.60000000000002,300.3,,,,,,,
2022-06-14 08:00:00,DK1,1220.329956,2022-06-14,,,,,,44.199999999999996,69.6,55.7,138.7,236.29999999999998,308.90000000000003,432.2
2022-06-14 08:00:00,DK2,1220.329956,2022-06-14,30.599999999999998,39.800000000000004,120.7,152.60000000000002,300.3,,,,,,,
2022-06-14 09:00:00,DK2,1218.170044,2022-06-14,30.599999999999998,39.800000000000004,120.7,152.60000000000002,300.3,,,,,,,
2022-06-14 09:00:00,DK1,1218.170044,2022-06-14,,,,,,44.199999999999996,69.6,55.7,138.7,236.29999999999998,308.90000000000003,432.2
2022-06-14 10:00:00,DK1,1211.400024,2022-06-14,,,,,,44.199999999999996,69.6,55.7,138.7,236.29999999999998,308.90000000000003,432.2
2022-06-14 10:00:00,DK2,1211.400024,2022-06-14,30.599999999999998,39.800000000000004,120.7,152.60000000000002,300.3,,,,,,,
2022-06-14 11:00:00,DK2,1171.75,2022-06-14,30.599999999999998,39.800000000000004,120.7,152.60000000000002,300.3,,,,,,,
2022-06-14 11:00:00,DK1,1171.75,2022-06-14,,,,,,44.199999999999996,69.6,55.7,138.7,236.29999999999998,308.90000000000003,432.2
2022-06-14 12:00:00,DK1,1128.829956,2022-06-14,,,,,,44.199999999999996,69.6,55.7,138.7,236.29999999999998,308.90000000000003,432.2
2022-06-14 12:00:00,DK2,1128.829956,2022-06-14,30.599999999999998,39.800000000000004,120.7,152.60000000000002,300.3,,,,,,,
2022-06-14 13:00:00,DK1,1219.660034,2022-06-14,,,,,,44.199999999999996,69.6,55.7,138.7,236.29999999999998,308.90000000000003,432.2
2022-06-14 13:00:00,DK2,1219.660034,2022-06-14,30.599999999999998,39.800000000000004,120.7,152.60000000000002,300.3,,,,,,,
2022-06-14 14:00:00,DK2,1263.180054,2022-06-14,30.599999999999998,39.800000000000004,120.7,152.60000000000002,300.3,,,,,,,
2022-06-14 14:00:00,DK1,1263.180054,2022-06-14,,,,,,44.199999999999996,69.6,55.7,138.7,236.29999999999998,308.90000000000003,432.2
2022-06-14 15:00:00,DK1,1472.0,2022-06-14,,,,,,44.199999999999996,69.6,55.7,138.7,236.29999999999998,308.90000000000003,432.2
2022-06-14 15:00:00,DK2,1472.0,2022-06-14,30.599999999999998,39.800000000000004,120.7,152.60000000000002,300.3,,,,,,,
2022-06-14 16:00:00,DK2,1677.030029,2022-06-14,30.599999999999998,39.800000000000004,120.7,152.60000000000002,300.3,,,,,,,
2022-06-14 16:00:00,DK1,1677.030029,2022-06-14,,,,,,44.199999999999996,69.6,55.7,138.7,236.29999999999998,308.90000000000003,432.2
2022-06-14 17:00:00,DK1,1706.109985,2022-06-14,,,,,,44.199999999999996,69.6,55.7,138.7,236.29999999999998,308.90000000000003,432.2
2022-06-14 17:00:00,DK2,1706.109985,2022-06-14,30.599999999999998,39.800000000000004,120.7,152.60000000000002,300.3,,,,,,,
2022-06-14 18:00:00,DK2,2054.48999,2022-06-14,30.599999999999998,39.800000000000004,120.7,152.60000000000002,300.3,,,,,,,
2022-06-14 18:00:00,DK1,1673.97998,2022-06-14,,,,,,44.199999999999996,69.6,55.7,138.7,236.29999999999998,308.90000000000003,432.2
2022-06-14 19:00:00,DK1,1743.900024,2022-06-14,,,,,,44.199999999999996,69.6,55.7,138.7,236.29999999999998,308.90000000000003,432.2
2022-06-14 19:00:00,DK2,1743.900024,2022-06-14,30.599999999999998,39.800000000000004,120.7,152.60000000000002,300.3,,,,,,,
2022-06-14 20:00:00,DK2,1747.47998,2022-06-14,30.599999999999998,39.800000000000004,120.7,152.60000000000002,300.3,,,,,,,
2022-06-14 20:00:00,DK1,1747.47998,2022-06-14,,,,,,44.199999999999996,69.6,55.7,138.7,236.29999999999998,308.90000000000003,432.2
2022-06-14 21:00:00,DK1,1547.290039,2022-06-14,,,,,,44.199999999999996,69.6,55.7,138.7,236.29999999999998,308.90000000000003,432.2
2022-06-14 21:00:00,DK2,1547.290039,2022-06-14,30.599999999999998,39.800000000000004,120.7,152.60000000000002,300.3,,,,,,,
2022-06-14 22:00:00,DK1,1473.130005,2022-06-14,,,,,,44.199999999999996,69.6,55.7,138.7,236.29999999999998,308.90000000000003,432.2
2022-06-14 22:00:00,DK2,1473.130005,2022-06-14,30.599999999999998,39.800000000000004,120.7,152.60000000000002,300.3,,,,,,,
2022-06-14 23:00:00,DK2,1365.530029,2022-06-14,15.9,21.3,60.400000000000006,79.3,300.3,,,,,,,
2022-06-14 23:00:00,DK1,1365.530029,2022-06-14,,,,,,23.0,38.1,34.5,77.19999999999999,122.69999999999999,165.70000000000002,432.2
2022-06-15 00:00:00,DK1,1322.140015,2022-06-15,,,,,,23.0,38.1,34.5,77.19999999999999,122.69999999999999,165.70000000000002,432.2
2022-06-15 00:00:00,DK2,1322.140015,2022-06-15,15.9,21.3,60.400000000000006,79.3,300.3,,,,,,,
2022-06-15 01:00:00,DK2,1287.540039,2022-06-15,15.9,21.3,60.400000000000006,79.3,300.3,,,,,,,
2022-06-15 01:00:00,DK1,1287.540039,2022-06-15,,,,,,23.0,38.1,34.5,77.19999999999999,122.69999999999999,165.70000000000002,432.2
2022-06-15 02:00:00,DK1,1288.72998,2022-06-15,,,,,,23.0,38.1,34.5,77.19999999999999,122.69999999999999,165.70000000000002,432.2
2022-06-15 02:00:00,DK2,1288.72998,2022-06-15,15.9,21.3,60.400000000000006,79.3,300.3,,,,,,,
2022-06-15 03:00:00,DK1,1356.079956,2022-06-15,,,,,,23.0,38.1,34.5,77.19999999999999,122.69999999999999,165.70000000000002,432.2
2022-06-15 03:00:00,DK2,1356.079956,2022-06-15,15.9,21.3,60.400000000000006,79.3,300.3,,,,,,,
2022-06-15 04:00:00,DK2,1634.23999,2022-06-15,15.9,21.3,60.400000000000006,79.3,300.3,,,,,,,
2022-06-15 04:00:00,DK1,1634.23999,2022-06-15,,,,,,23.0,38.1,34.5,77.19999999999999,122.69999999999999,165.70000000000002,432.2
2022-06-15 05:00:00,DK1,1837.689941,2022-06-15,,,,,,23.0,38.1,34.5,77.19999999999999,122.69999999999999,165.70000000000002,432.2
2022-06-15 05:00:00,DK2,1837.689941,2022-06-15,15.9,21.3,60.400000000000006,79.3,300.3,,,,,,,
2022-06-15 06:00:00,DK2,1881.079956,2022-06-15,15.9,21.3,60.400000000000006,79.3,300.3,,,,,,,
2022-06-15 06:00:00,DK1,1881.079956,2022-06-15,,,,,,23.0,38.1,34.5,77.19999999999999,122.69999999999999,165.70000000000002,432.2
2022-06-15 07:00:00,DK1,1589.369995,2022-06-15,,,,,,44.199999999999996,69.6,55.7,138.7,236.29999999999998,308.90000000000003,432.2
2022-06-15 07:00:00,DK2,1589.369995,2022-06-15,30.599999999999998,39.800000000000004,120.7,152.60000000000002,300.3,,,,,,,
2022-06-15 08:00:00,DK1,1456.910034,2022-06-15,,,,,,44.199999999999996,69.6,55.7,138.7,236.29999999999998,308.90000000000003,432.2
2022-06-15 08:00:00,DK2,1456.910034,2022-06-15,30.599999999999998,39.800000000000004,120.7,152.60000000000002,300.3,,,,,,,
2022-06-15 09:00:00,DK2,1305.030029,2022-06-15,30.599999999999998,39.800000000000004,120.7,152.60000000000002,300.3,,,,,,,
2022-06-15 09:00:00,DK1,1305.030029,2022-06-15,,,,,,44.199999999999996,69.6,55.7,138.7,236.29999999999998,308.90000000000003,432.2
2022-06-15 10:00:00,DK1,1270.719971,2022-06-15,,,,,,44.199999999999996,69.6,55.7,138.7,236.29999999999998,308.90000000000003,432.2
2022-06-15 10:00:00,DK2,1270.719971,2022-06-15,30.599999999999998,39.800000000000004,120.7,152.60000000000002,300.3,,,,,,,
2022-06-15 11:00:00,DK2,1281.439941,2022-06-15,30.599999999999998,39.800000000000004,120.7,152.60000000000002,300.3,,,,,,,
2022-06-15 11:00:00,DK1,1281.439941,2022-06-15,,,,,,44.199999999999996,69.6,55.7,138.7,236.29999999999998,308.90000000000003,432.2
2022-06-15 12:00:00,DK1,1254.719971,2022-06-15,,,,,,44.199999999999996,69.6,55.7,138.7,236.29999999999998,308.90000000000003,432.2
2022-06-15 12:00:00,DK2,1254.719971,2022-06-15,30.599999999999998,39.800000000000004,120.7,152.60000000000002,300.3,,,,,,,
2022-06-15 13:00:00,DK2,1266.849976,2022-06-15,30.599999999999998,39.800000000000004,120.7,152.60000000000002,300.3,,,,,,,
2022-06-15 13:00:00,DK1,1266.849976,2022-06-15,,,,,,44.199999999999996,69.6,55.7,138.7,236.29999999999998,308.90000000000003,432.2
2022-06-15 14:00:00,DK1,1362.25,2022-06-15,,,,,,44.199999999999996,69.6,55.7,138.7,236.29999999999998,308.90000000000003,432.2
2022-06-15 14:00:00,DK2,1362.25,2022-06-15,30.599999999999998,39.800000000000004,120.7,152.60000000000002,300.3,,,,,,,
2022-06-15 15:00:00,DK2,1642.800049,2022-06-15,30.599999999999998,39.800000000000004,120.7,152.60000000000002,300.3,,,,,,,
2022-06-15 15:00:00,DK1,1642.800049,2022-06-15,,,,,,44.199999999999996,69.6,55.7,138.7,236.29999999999998,308.90000000000003,432.2
2022-06-15 16:00:00,DK1,1928.109985,2022-06-15,,,,,,44.199999999999996,69.6,55.7,138.7,236.29999999999998,308.90000000000003,432.2
2022-06-15 16:00:00,DK2,1928.109985,2022-06-15,30.599999999999998,39.800000000000004,120.7,152.60000000000002,300.3,,,,,,,
